"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27367853",0.8271331822127,5.39140252283854,18.0441748874419,1.07891964247237e-12,4.77721641694709e-11,19.2745284810726
"27368231",-0.62654048753188,7.36563997029187,-18.1347837193963,9.93119609802648e-13,4.4218789330319e-11,19.2453149920257
"27370555",-1.30025749497427,4.64129178005177,-17.9239069903567,1.20506270754783e-12,5.16362891352485e-11,19.2384949977956
"27371816",-1.35316512048967,9.34279136472748,-17.9370371534927,1.19056444033328e-12,5.14619255385095e-11,19.217873910784
"27365226",-0.894603272889586,6.65748081025176,-17.9604963225287,1.16511698174193e-12,5.0743072920673e-11,19.0869708430028
"27367449",-0.868507162307825,6.34137487781879,-17.9334231731069,1.19453654010342e-12,5.14619255385095e-11,19.0745127280093
"27369542",0.844698780517126,4.94055820432182,17.7561941351347,1.40754387294397e-12,5.82488489869964e-11,19.0509642197452
"27364887",-0.609478099896652,9.4816720401893,-17.7471252907824,1.41946824366895e-12,5.82488489869964e-11,19.0470068384094
"27371799",-1.55357064244177,9.19244262711835,-17.7580082424625,1.40517125889455e-12,5.82488489869964e-11,19.0366417463531
"27368913",0.762462165118282,5.99120816913023,17.8550702929046,1.28417984151768e-12,5.47321568817963e-11,19.0345587977979
"27365618",-0.871460144873491,8.62469269949536,-17.7460389678963,1.42090374792818e-12,5.82488489869964e-11,18.9762088530413
"27368429",1.59441117452372,7.92512761711453,17.779419106224,1.37748514021929e-12,5.78477986062649e-11,18.9742969432628
"27370517",-0.840135551794455,6.90734412876765,-17.7868188597065,1.36805087553255e-12,5.78477986062649e-11,18.9141986258045
"27367976",-0.9876718800909,7.22999209692065,-17.7781916660009,1.37905667944672e-12,5.78477986062649e-11,18.9095455760083
"27372129",-0.620778151853051,7.66914096451167,-17.7428247911316,1.42516004422388e-12,5.82488489869964e-11,18.8866995252015
"27371198",-0.995196095224566,7.44332940870565,-17.7188682196382,1.45731064401804e-12,5.92590093511417e-11,18.8565722203906
"27367679",-1.15267191956562,9.18178278715251,-17.5538824090038,1.7005823411452e-12,6.67667057090013e-11,18.8406660095673
"27368192",-0.788706086943092,7.88692679776006,-17.67238110198,1.52190004712954e-12,6.12603200789011e-11,18.8355053925036
"27366831",-0.489652890037681,7.43065480271173,-17.6836405457013,1.50598393780897e-12,6.09273704788704e-11,18.8157445007363
"27366699",-1.33686114029572,10.3754174635453,-17.4335198298146,1.90488157105277e-12,7.29899332754355e-11,18.7955651891387
"27367928",1.57987577176913,11.7485354799111,17.3813070366294,2.00141103537314e-12,7.63217509661434e-11,18.7846683085716
"27367088",-0.584557786147852,7.20843376371206,-17.6419919925938,1.5657493185667e-12,6.27086536129477e-11,18.7699958647815
"27369210",-0.631420539931785,6.60867094807051,-17.6248409454461,1.59108338986471e-12,6.34046730861088e-11,18.7622929073558
"27368818",-0.726366321955904,6.04796747053952,-17.5803491644046,1.65883906265598e-12,6.57758573600407e-11,18.755088667502
"27364428",1.17523731866658,3.71717799366228,17.3078259090657,2.1460888258371e-12,7.99267660837461e-11,18.7148720262697
"27364630",-0.93108625491267,6.88614605192052,-17.5669408169373,1.67984993325514e-12,6.62792275645715e-11,18.7019189130772
"27367012",-2.27767897200003,7.53492324887194,-17.4776124726376,1.82718840863138e-12,7.07561923846489e-11,18.6710750620649
"27366688",0.725996955431232,6.0732715285094,17.4766604954791,1.82883006665466e-12,7.07561923846489e-11,18.6615192894822
"27369571",-0.650692190388879,6.18847509210617,-17.4859321554312,1.81290730705839e-12,7.07561923846489e-11,18.6507673963255
"27364538",-0.590227901715846,7.48608467757764,-17.456287441815,1.86433819000755e-12,7.17815235476338e-11,18.5973375724512
"27366148",1.0680227461841,4.20714564000523,17.1884975679947,2.40501570207128e-12,8.63422303851716e-11,18.5780158878617
"27365801",1.04579639334451,5.67190110169329,17.3208276108187,2.119707921179e-12,7.96890194896068e-11,18.5568043462021
"27366372",1.3130890175542,8.16400749614424,17.3129447308577,2.13566147558949e-12,7.99118401898977e-11,18.5294907686791
"27365258",0.689386824459659,6.49130230880901,17.3629466732689,2.03656963660664e-12,7.72926666845472e-11,18.5192245237887
"27369553",0.765953970533518,6.42533297746499,17.3366993206833,2.08796638145454e-12,7.88677348824299e-11,18.4983543120588
"27370986",-1.49689760887555,9.10185596867323,-17.2006575737577,2.37718328046976e-12,8.61188670242907e-11,18.4909439855723
"27369956",-1.78420612968829,5.30939635258513,-17.1901504339671,2.40121244953367e-12,8.63422303851716e-11,18.4739552420038
"27364524",0.54055579077833,6.57919376279254,17.2833604356838,2.1966731879433e-12,8.10531727217966e-11,18.43442922079
"27366574",-0.678037420566161,7.4119673922273,-17.2884342696242,2.18608023901509e-12,8.10374860695361e-11,18.4301649745111
"27364846",0.598959887825331,6.06033101748216,17.2196539339554,2.33438108465598e-12,8.49544166425029e-11,18.4075912333233
"27364166",-0.490746945773292,6.93870372661819,-17.2657973696515,2.23376053431845e-12,8.20418039563042e-11,18.3997807522257
"27365149",-1.29688789587572,7.16678244907351,-17.2318258511185,2.30738332473926e-12,8.43570876062933e-11,18.3816885117292
"27369445",1.1320462547068,5.64420110530178,17.1239586879088,2.558598756262e-12,9.0631253721814e-11,18.3674160488302
"27367388",1.32978056371571,4.92906175391275,17.0167814551951,2.83693005311945e-12,9.89687537667557e-11,18.3409389425888
"27370564",-0.447748752389715,8.03770630663442,-17.1288322412248,2.54664787965664e-12,9.0610641075283e-11,18.313701165759
"27365596",-1.1273265520404,9.04165154416289,-16.9941424409623,2.89970484107437e-12,1.00481076449403e-10,18.2813664972191
"27364920",-1.04682047125182,6.15791327256597,-17.0999756829433,2.61827720744148e-12,9.1928058781095e-11,18.2795983847533
"27368306",-0.681927172835039,6.92791759004373,-17.1330472895926,2.53635924462102e-12,9.0610641075283e-11,18.2704100081882
"27366975",-0.731837452392437,7.41805747458474,-17.1184026356747,2.57229541743407e-12,9.07132498980069e-11,18.2629635557946
"27367002",1.01413718196837,4.15948445130262,16.8308525291453,3.39819933689463e-12,1.14097872351296e-10,18.230089760177
